Date,1COV_X,ADS_X,ALV_X,BAS_X,BAYN_X,BEI_X,BMW_X,CON_X,DAI_X,DB1_X,DBK_X,DPW_X,DTE_X,EOAN_X,FME_X,FRE_X,HEI_X,HEN3_X,IFX_X,LHA_X,LIN_X,MRK_X,MTX_X,MUV2_X,RWE_X,SAP_X,SIE_X,VNA_X,VOW3_X,WDI_X,Index
2018-07-18,81.52,189.25,184.72,84.32,92.96,99.06,80.8,202.7,58.26,120.25,10.352,28.74,13.78,,85.6,69.6,71.16,110.05,23.05,21.2,214.4,85.5,,187.75,21.9,104.68,118.36,41.4,147.32,155.2,12765.94043
2018-07-19,80.86,189.5,183.68,83.9,92.35,99.38,80.75,199.2,58.64,119.1,10.312,29.07,13.78,,85.7,69.26,71.22,110.35,23.12,21.4,212.2,85.88,,186.05,21.87,100.98,117.98,41.34,148.0,153.95,12686.290039
2018-07-20,80.22,189.9,181.3,82.79,92.05,100.05,79.28,195.3,57.26,117.4,10.256,28.93,13.745,,84.58,69.46,70.24,109.2,22.88,21.4,210.0,85.84,,182.95,22.16,99.99,116.8,41.0,144.66,155.6,12561.419922
2018-07-23,79.56,189.45,182.6,82.44,92.42,99.06,79.93,192.9,57.74,115.95,10.354,28.28,13.695,,83.88,68.68,69.3,108.55,22.75,20.8,207.8,84.9,,184.45,22.2,99.64,116.9,40.83,145.9,159.45,12548.570313
2018-07-24,80.86,190.45,184.58,84.21,93.31,98.62,81.53,196.3,59.17,116.0,10.454,28.68,13.605,,85.16,69.1,71.14,108.8,23.05,20.6,207.6,86.2,,186.1,21.95,100.9,118.26,41.12,150.0,159.9,12689.389648
2018-07-25,80.14,188.6,181.9,83.1,92.78,98.46,79.86,193.9,57.88,115.8,10.31,28.85,13.625,,83.92,68.14,70.38,106.05,22.25,21.0,210.1,86.16,,183.7,21.97,101.0,117.62,41.51,145.92,160.0,12579.330078
2018-07-26,82.02,187.85,184.8,84.62,94.55,99.14,83.39,197.8,59.51,114.85,10.516,29.7,13.865,,86.1,69.22,72.3,106.7,22.68,21.6,208.1,87.5,,185.3,22.17,103.24,120.38,41.95,151.7,163.05,12809.230469
2018-07-27,82.36,189.2,186.8,82.34,96.26,99.22,82.91,197.3,59.29,112.85,10.628,29.86,14.145,,86.6,69.52,72.92,107.9,22.89,21.8,213.6,88.38,,186.7,22.48,103.14,120.78,42.25,151.12,161.9,12860.400391
2018-07-30,82.32,188.85,188.08,82.06,95.16,98.84,82.97,197.45,59.35,112.9,10.936,29.89,14.18,,85.38,68.98,72.14,108.25,22.69,22.2,211.1,88.36,,188.15,22.37,100.2,120.3,41.72,151.46,160.15,12798.200195
2018-07-31,82.1,189.15,189.14,82.16,95.26,99.6,82.69,197.0,59.15,112.7,11.188,30.19,14.15,,83.54,66.02,72.62,107.25,22.66,24.2,211.1,87.88,,189.75,22.44,99.85,120.76,41.41,152.22,159.75,12805.5
2018-08-01,81.42,187.85,188.4,82.54,95.8,99.28,81.5,189.85,58.24,113.55,11.092,30.1,14.17,,84.84,66.66,71.24,108.7,21.96,23.8,210.0,89.04,,188.9,21.77,99.54,119.82,41.32,146.6,160.8,12737.049805
2018-08-02,80.36,184.95,185.64,80.25,94.17,99.46,81.18,186.45,57.41,112.8,10.728,29.54,14.025,,85.24,68.2,69.96,107.5,22.2,23.4,207.4,89.58,,187.05,21.47,99.09,114.2,41.47,143.4,161.85,12546.330078
2018-08-03,79.82,189.6,187.4,80.03,95.28,100.6,82.34,184.45,58.16,113.4,10.764,29.53,14.235,,86.0,69.56,69.7,109.65,22.2,23.4,210.2,90.78,,188.1,21.25,99.77,112.14,42.33,145.34,164.0,12615.759766
2018-08-06,80.1,188.2,188.1,80.49,95.07,100.4,83.51,186.65,58.25,113.45,10.768,29.55,14.24,,85.88,70.0,71.0,110.1,22.28,23.2,194.5,91.5,,187.95,21.26,99.86,111.7,42.1,145.48,166.15,12598.209961
2018-08-07,80.6,189.65,188.58,80.4,96.02,99.66,84.05,188.15,58.89,113.4,10.936,30.67,14.27,,85.28,69.26,71.96,111.35,22.32,23.0,195.25,91.34,,187.75,21.27,99.39,112.36,42.02,146.88,164.9,12648.19043
2018-08-08,80.5,190.55,188.92,80.35,96.06,98.84,84.48,188.05,59.06,113.0,10.776,31.09,14.29,,84.36,67.38,72.48,111.1,22.58,23.2,191.25,90.46,,183.8,21.05,100.38,112.0,42.34,147.82,166.5,12633.540039
2018-08-09,79.78,208.5,189.64,80.56,95.73,98.54,84.81,189.0,59.04,113.0,10.742,31.31,14.28,,84.44,66.24,71.52,110.9,22.55,23.0,192.75,90.7,,183.5,21.01,100.3,112.36,42.6,147.84,168.45,12676.110352
2018-08-10,77.64,205.7,185.92,78.73,93.36,97.76,83.58,186.5,57.2,111.9,10.306,30.63,13.95,,83.64,64.7,70.1,109.2,21.92,22.8,188.0,89.96,,182.05,20.81,98.65,110.54,42.34,144.38,168.55,12424.349609
2018-08-13,78.58,208.4,186.66,78.84,83.73,98.16,83.29,187.45,57.23,113.7,10.096,30.8,14.02,,84.08,65.0,69.9,108.6,22.0,23.0,188.75,89.1,,183.7,20.89,100.1,110.34,42.66,143.98,169.8,12358.740234
2018-08-14,79.12,209.3,184.8,78.93,83.76,99.58,82.45,185.9,56.45,113.05,10.044,30.68,14.075,,84.56,65.18,70.1,109.45,21.92,23.0,190.65,89.76,,183.05,21.65,100.36,110.7,42.54,142.9,170.35,12358.870117
2018-08-15,76.48,205.8,184.0,77.5,80.79,98.08,81.31,182.9,55.05,111.65,9.792,30.16,13.915,,84.04,64.26,69.26,107.5,21.15,22.8,188.1,89.64,,182.0,21.17,99.3,109.76,42.5,138.44,161.25,12163.009766
2018-08-16,77.56,208.7,185.88,77.46,77.05,98.64,81.8,184.05,55.29,111.55,9.883,30.57,14.0,,84.92,64.98,70.34,107.55,21.49,23.2,191.25,90.0,,184.85,21.21,102.06,110.08,43.22,139.44,176.2,12237.169922
2018-08-17,76.72,207.0,184.24,77.57,78.4,98.5,81.41,182.65,54.92,111.8,9.758,30.75,13.945,,85.02,65.0,68.5,107.95,21.22,22.8,189.5,90.02,,184.35,21.01,101.98,110.0,43.16,138.74,178.8,12210.549805
2018-08-20,77.84,209.5,185.38,78.86,80.78,99.32,81.75,184.9,55.29,112.3,9.767,31.17,13.98,,85.5,65.52,69.36,110.4,21.3,23.2,194.3,91.08,,184.8,21.22,102.6,110.8,43.12,139.0,184.6,12331.299805
2018-08-21,78.88,210.5,185.54,79.09,82.12,99.04,82.93,185.3,55.87,113.4,9.919,31.24,13.99,,85.64,66.0,70.3,111.0,21.63,23.4,193.05,91.3,,184.75,21.27,102.32,110.66,42.98,140.72,180.8,12384.490234
2018-08-22,78.48,210.4,185.92,79.49,83.43,99.3,82.29,160.85,55.3,116.95,9.966,31.34,14.135,,87.02,66.52,70.08,112.1,21.29,23.6,190.3,92.06,,185.7,21.44,102.54,111.0,43.68,138.82,180.9,12385.700195
2018-08-23,77.72,212.0,185.54,79.32,81.95,100.7,81.08,153.95,54.41,117.45,9.841,31.4,14.17,,87.1,66.52,70.04,111.9,21.51,23.0,190.0,91.36,,184.35,21.73,103.54,111.84,43.97,137.94,186.45,12365.580078
2018-08-24,78.62,213.7,185.5,79.8,81.91,100.3,81.29,155.45,54.75,117.6,9.816,31.55,14.115,,86.84,66.54,70.6,111.6,21.64,23.4,189.3,91.2,,185.35,21.63,103.98,112.26,43.79,138.0,188.4,12394.519531
2018-08-27,79.58,215.7,187.92,80.73,82.65,100.55,83.19,160.1,56.11,119.45,10.014,31.88,14.18,,87.74,67.28,71.22,111.9,22.15,23.6,191.4,91.72,,186.9,21.71,104.7,113.18,44.03,141.46,194.25,12538.30957
2018-08-28,77.16,215.7,187.36,80.55,82.29,101.1,84.39,159.9,56.3,119.1,9.861,31.96,14.055,,89.12,67.38,70.66,112.2,22.1,23.6,193.7,91.22,,187.35,21.75,104.44,113.32,44.03,143.38,192.2,12527.419922
2018-08-29,75.6,214.6,187.84,80.93,82.74,101.35,84.23,160.35,56.67,119.2,9.971,31.83,14.11,,91.24,67.64,70.72,111.55,22.15,23.6,195.5,91.86,,187.35,21.87,104.54,113.74,44.67,143.16,191.4,12561.679688
2018-08-30,74.18,215.2,185.66,80.82,81.55,101.75,84.6,161.1,56.65,119.7,9.805,31.64,13.97,,88.48,66.32,69.82,111.35,22.12,23.4,195.9,91.72,,187.4,21.9,104.28,113.22,44.66,142.86,191.2,12494.240234
2018-08-31,73.38,214.9,183.64,79.69,80.38,100.3,83.41,158.05,55.7,119.0,9.702,31.41,13.91,,87.26,65.78,68.58,109.95,21.92,22.8,196.2,90.48,,185.8,21.85,103.62,111.98,44.19,140.84,191.3,12364.05957
2018-09-03,73.08,216.0,184.38,79.6,80.45,100.5,82.79,156.6,55.0,119.25,9.776,31.25,13.975,,86.94,65.64,68.1,110.95,21.91,22.4,197.05,90.68,,186.55,21.91,103.64,111.4,43.41,137.94,195.75,12346.410156
2018-09-04,72.66,210.8,182.1,78.27,79.83,99.9,81.88,155.15,54.2,118.85,9.839,31.0,13.74,,87.0,65.58,67.56,108.4,21.46,22.6,193.8,90.3,,185.95,21.7,102.4,110.02,43.4,136.2,193.2,12210.209961
2018-09-05,70.94,207.0,180.84,77.25,78.48,98.52,81.25,152.7,54.28,117.5,9.871,30.61,13.445,,85.96,63.86,67.38,106.85,20.86,22.4,190.0,88.98,,184.8,21.01,99.22,108.62,43.48,136.14,182.1,12040.459961
2018-09-06,69.32,206.1,180.54,76.83,74.89,97.42,80.73,151.4,54.32,116.7,9.764,30.81,13.435,,85.8,63.62,67.42,106.5,20.47,22.2,188.85,87.68,,184.75,21.57,98.76,108.54,42.86,136.24,184.5,11955.25
2018-09-07,69.68,207.2,181.52,76.94,73.49,97.96,81.07,150.15,54.48,117.4,9.622,30.58,13.585,,86.38,63.6,66.0,105.9,20.09,22.0,188.15,88.8,,184.05,21.69,100.56,108.2,43.13,136.08,192.45,11959.629883
2018-09-10,69.44,207.7,182.34,76.35,72.44,98.54,81.1,150.35,54.5,117.0,9.577,30.7,13.645,,86.28,63.6,65.94,107.1,20.17,22.2,187.4,88.2,,184.4,22.12,101.98,108.42,42.99,137.5,186.25,11986.339844
2018-09-11,69.0,206.6,182.84,76.3,70.34,98.52,80.76,147.0,54.05,118.75,9.624,30.56,13.7,,86.4,63.58,65.6,107.0,19.79,22.2,188.85,89.1,,181.75,22.36,102.84,108.68,43.23,137.38,188.0,11970.269531
2018-09-12,69.18,210.7,185.0,77.16,70.3,98.62,81.32,149.6,54.53,118.7,9.531,30.98,13.66,,87.7,63.76,65.48,107.75,18.705,22.4,191.5,89.44,,182.7,21.55,104.2,109.5,43.76,138.4,187.1,12032.299805
2018-09-13,68.86,209.7,184.86,77.98,70.15,98.42,82.47,149.35,55.09,117.15,9.72,31.14,13.7,,89.04,63.38,65.46,107.25,19.355,22.2,194.7,87.34,,181.8,21.48,103.7,109.3,43.06,140.78,180.7,12055.549805
2018-09-14,69.72,210.3,185.9,77.88,71.82,98.08,82.93,150.7,55.54,117.7,9.783,31.11,13.745,,89.66,63.6,65.74,106.05,19.765,22.6,197.1,86.4,,183.7,21.56,104.2,109.32,42.97,144.0,188.9,12124.330078
2018-09-17,69.2,208.2,186.3,77.87,72.9,98.04,82.54,151.1,55.41,117.6,9.859,31.37,13.765,,88.74,62.8,65.54,103.55,19.565,23.0,192.2,86.86,,184.25,21.59,102.9,109.0,42.65,144.48,188.25,12096.410156
2018-09-18,70.02,210.0,186.7,78.34,73.3,97.44,82.67,150.0,55.77,117.75,9.914,31.78,13.895,,88.1,62.54,65.92,104.05,19.84,22.8,194.2,87.44,,184.7,21.69,103.2,109.08,42.78,148.24,188.05,12157.669922
2018-09-19,70.58,209.2,188.2,79.24,74.03,96.6,83.54,151.9,56.32,116.15,10.22,31.62,13.745,,87.72,62.32,67.6,104.25,19.9,23.2,209.4,87.3,,186.55,21.36,102.14,109.22,41.97,151.1,184.6,12219.019531
2018-09-20,73.24,209.4,190.2,80.32,75.82,97.3,85.32,158.0,57.21,115.55,10.37,31.74,13.84,,87.98,62.04,69.56,104.15,20.38,23.0,209.3,86.7,,186.95,21.46,101.64,110.08,42.21,152.5,176.2,12326.480469
2018-09-21,72.42,210.9,192.78,81.63,76.52,98.6,85.77,159.1,57.61,115.35,10.536,31.6,13.9,,86.92,62.4,69.32,104.35,20.1,23.2,212.2,87.16,,189.55,21.34,104.1,110.24,41.77,154.38,178.3,12430.879883
2018-09-24,71.72,208.4,192.18,80.93,76.15,97.0,83.5,156.8,56.13,116.95,10.446,31.49,13.8,,87.2,62.1,68.14,103.45,20.06,23.2,207.9,86.9,,188.6,21.04,103.46,111.04,41.44,152.94,182.45,12350.820313
2018-09-25,72.5,210.7,194.74,79.83,75.6,96.9,79.0,152.9,54.74,117.45,10.382,31.54,13.845,,88.46,62.08,68.16,103.05,20.31,21.8,207.3,87.9,,190.85,21.18,107.0,111.58,41.52,150.48,191.4,12374.660156
2018-09-26,72.68,209.5,195.86,78.72,76.46,97.28,79.03,151.7,54.83,116.95,10.242,31.08,13.97,,88.84,63.0,68.52,101.75,20.03,21.6,206.2,88.1,,192.05,21.6,107.8,111.5,41.79,151.3,190.9,12385.889648
2018-09-27,70.38,211.5,197.5,78.36,77.65,97.64,79.0,151.5,55.59,117.3,10.212,31.33,14.075,,89.26,63.52,67.9,101.5,19.865,21.4,207.0,88.88,,193.5,21.77,107.8,111.5,41.88,153.86,188.15,12435.589844
2018-09-28,69.86,210.9,192.0,76.55,76.51,97.18,77.71,149.95,54.35,115.4,9.828,30.71,13.885,,88.58,63.24,67.32,101.05,19.57,21.2,203.7,89.0,,190.75,21.25,106.0,110.34,42.08,151.6,186.7,12246.730469
2018-10-01,71.12,213.8,193.44,76.63,75.84,97.76,78.14,151.5,54.88,115.3,9.713,30.6,13.89,,91.42,68.62,67.8,101.0,19.99,20.8,216.4,90.14,,190.65,20.96,106.68,110.34,41.74,152.5,192.45,12339.030273
2018-10-02,71.02,213.2,192.46,76.26,74.58,97.08,78.7,152.75,56.0,115.8,9.605,30.46,13.855,,91.0,69.2,67.34,100.85,20.63,20.2,215.0,90.66,,190.6,21.13,106.06,107.42,40.87,152.94,190.55,12287.580078
2018-10-04,68.6,209.0,194.58,75.34,75.19,95.08,78.26,146.95,56.44,117.55,9.753,30.14,14.065,,89.04,69.56,67.88,99.4,20.15,19.8,209.6,88.8,,193.75,20.43,106.08,106.98,40.1,152.08,190.75,12244.139648
2018-10-05,66.6,207.8,193.04,74.69,74.66,94.08,77.68,144.3,55.61,115.95,9.704,29.66,14.015,,89.16,68.9,65.06,100.5,19.74,19.9,211.2,89.44,,194.15,18.69,104.22,105.4,39.48,149.3,189.0,12111.900391
2018-10-08,66.76,206.3,189.82,74.22,74.75,93.76,76.87,143.85,54.6,113.65,9.551,29.12,13.95,,88.58,67.84,63.72,99.4,19.2,19.6,210.0,88.04,,192.25,18.13,102.04,104.78,39.64,147.0,166.2,11947.160156
2018-10-09,65.36,204.4,190.96,73.29,74.95,93.52,76.39,143.1,54.42,114.35,9.61,29.1,13.91,,88.7,68.02,64.3,98.66,19.16,19.7,209.1,88.94,,192.55,17.67,103.8,104.52,39.99,146.54,182.1,11977.219727
2018-10-10,63.0,195.15,188.66,71.69,75.01,91.46,75.35,139.2,53.6,111.9,9.583,28.65,14.285,,87.36,67.74,62.94,96.48,18.32,19.5,201.7,89.74,,189.15,17.105,98.71,102.5,39.17,143.54,156.25,11712.5
2018-10-11,61.72,192.65,182.28,70.0,77.32,89.62,74.3,137.0,52.7,108.95,9.471,28.19,14.0,,85.02,67.78,61.8,94.62,18.075,18.8,197.4,86.16,,183.75,17.32,97.08,100.5,38.98,140.48,159.55,11539.349609
2018-10-12,61.78,192.6,181.22,69.02,76.1,89.62,74.49,140.15,52.89,109.9,9.396,28.22,13.855,,84.36,66.28,61.1,94.58,18.14,19.2,202.4,86.26,,182.55,17.52,98.07,99.76,38.39,140.16,168.05,11523.80957
2018-10-15,62.26,194.95,182.06,69.17,78.07,89.88,75.21,138.4,52.92,109.9,9.517,28.38,14.145,,84.42,67.42,61.26,95.9,18.12,18.5,205.3,88.38,,183.2,17.475,98.01,100.5,38.47,144.42,169.6,11614.160156
2018-10-16,62.84,200.0,182.88,69.23,78.28,90.8,75.75,140.6,53.23,111.5,9.619,29.0,14.26,,85.72,68.96,62.42,96.92,18.94,18.8,207.3,89.64,,185.25,17.62,100.96,101.78,39.6,147.42,174.15,11776.549805
2018-10-17,61.0,201.7,184.34,69.02,77.38,91.78,75.24,138.95,52.76,110.35,9.781,28.95,14.395,,71.58,62.82,62.64,96.72,19.015,18.8,207.5,92.3,,185.8,17.56,100.34,102.26,40.68,147.1,177.0,11715.030273
2018-10-18,59.8,198.75,184.18,68.18,78.42,92.38,75.13,137.75,52.41,111.95,9.597,28.93,14.55,,69.56,60.52,57.26,97.1,18.19,18.7,213.2,92.64,,187.2,17.625,94.38,101.36,40.52,145.58,170.45,11589.209961
2018-10-19,57.56,202.8,185.2,67.65,77.59,93.52,74.64,131.5,51.39,113.55,9.497,28.89,14.655,,70.1,59.84,56.62,96.34,17.595,17.8,211.3,93.72,,189.65,17.995,95.3,100.1,41.13,143.98,174.0,11553.830078
2018-10-22,57.22,200.9,183.98,67.49,76.54,93.8,74.44,133.3,50.81,113.95,9.395,28.6,14.565,,70.0,59.88,56.56,96.52,17.855,18.1,218.9,93.08,,188.3,18.0,94.99,100.24,41.0,142.34,175.3,11524.339844
2018-10-23,55.44,197.45,181.42,66.68,69.27,93.34,73.5,133.3,50.48,112.25,9.312,27.97,14.42,,70.56,59.3,56.52,93.96,17.245,18.1,219.0,89.92,,184.9,17.725,92.6,99.44,40.42,139.7,161.05,11274.280273
2018-10-24,52.78,201.0,182.28,65.8,68.27,93.5,72.69,129.45,50.0,112.0,8.869,28.04,14.55,,69.52,58.36,55.38,93.46,16.435,18.2,218.1,89.72,,184.45,17.655,91.68,99.98,40.11,133.7,161.85,11191.629883
2018-10-25,54.0,207.3,183.14,66.66,66.23,94.5,74.5,138.5,51.35,109.4,8.82,28.48,14.435,,68.92,58.9,57.36,94.6,16.45,18.6,223.7,88.26,,186.45,17.71,93.68,101.26,40.38,137.0,165.2,11307.120117
2018-10-26,52.7,203.4,179.26,66.45,66.15,92.98,75.02,136.1,51.37,109.3,8.52,28.38,14.2,,70.32,57.96,57.46,93.52,16.14,18.6,222.4,88.1,,183.35,17.245,92.99,100.08,40.78,136.88,159.55,11200.620117
2018-10-29,55.02,205.3,181.18,66.66,67.88,92.86,76.4,143.55,52.43,109.4,8.592,28.68,14.215,,70.5,58.16,57.22,94.34,17.11,19.0,146.85,90.54,,186.9,17.295,92.63,101.58,40.12,142.42,160.05,11335.480469
2018-10-30,55.68,202.1,181.98,66.18,66.69,90.82,76.34,143.1,52.12,109.3,8.555,28.56,14.385,,69.2,57.06,58.1,94.24,17.07,17.4,145.8,91.8,,187.75,17.01,92.61,100.14,40.38,146.74,158.95,11287.389648
2018-10-31,57.12,208.0,184.44,68.03,67.78,91.4,76.23,145.95,52.36,111.85,8.651,27.95,14.495,,69.32,56.28,60.0,96.58,17.71,17.6,144.85,94.62,,189.95,17.22,94.66,101.72,40.42,148.76,165.4,11447.509766
2018-11-01,58.64,204.0,184.24,67.78,69.6,91.66,76.79,145.85,52.57,111.45,8.95,28.08,14.45,,69.0,56.5,60.12,96.18,18.33,18.7,142.6,95.08,,188.65,17.4,93.46,101.66,40.44,151.54,162.3,11468.540039
2018-11-02,60.16,206.5,184.92,69.51,69.94,91.76,77.74,148.75,53.14,111.75,9.191,28.05,14.39,,67.54,54.9,60.84,96.48,18.565,20.0,137.45,94.68,,189.2,17.69,94.39,102.68,39.95,154.36,151.75,11518.990234
2018-11-05,58.66,207.0,184.66,69.46,70.18,91.6,77.23,144.55,52.69,110.65,9.175,27.92,14.47,,68.2,54.16,59.82,96.52,17.845,19.6,139.8,95.2,,190.05,17.825,93.78,102.7,39.88,155.44,150.95,11494.959961
2018-11-06,58.04,205.9,183.98,68.82,70.0,91.66,76.92,143.45,52.27,111.3,9.083,28.88,14.505,,69.0,54.02,59.44,96.94,17.81,19.6,142.7,94.48,,190.35,17.84,93.42,101.8,40.48,156.14,154.5,11484.339844
2018-11-07,59.3,198.6,185.2,69.33,71.54,90.28,74.26,144.2,52.3,111.7,9.185,28.87,14.68,,75.62,55.78,60.3,97.06,17.835,19.6,143.8,95.46,,190.05,18.41,94.62,102.74,41.46,154.96,158.1,11579.099609
2018-11-08,58.0,201.0,187.02,69.06,70.72,90.68,73.86,140.2,51.3,111.05,9.156,28.62,14.66,,73.12,54.36,60.7,97.32,17.665,19.1,143.0,95.24,,191.0,18.42,94.33,103.52,41.63,151.3,155.7,11527.320313
2018-11-09,57.5,203.9,192.0,68.85,71.0,91.78,73.36,138.05,50.76,111.15,8.958,28.57,14.695,,70.82,52.82,60.1,96.96,18.19,19.2,143.5,94.86,,192.75,18.565,95.17,102.34,41.96,146.06,157.4,11529.160156
2018-11-12,57.42,201.8,191.0,67.82,68.61,91.24,72.53,136.3,50.41,111.65,8.672,28.36,14.685,,70.44,52.46,59.64,97.34,16.765,19.7,142.95,93.58,,190.85,18.435,89.8,100.16,42.17,145.84,151.7,11325.44043
2018-11-13,59.3,206.6,194.12,69.58,66.64,92.22,73.9,137.95,51.89,112.15,8.82,28.65,14.915,,70.74,52.04,61.06,98.38,17.46,20.4,140.8,93.5,,194.8,18.625,91.88,101.7,42.45,147.96,157.0,11472.219727
2018-11-14,58.34,205.6,190.8,69.17,64.5,91.88,74.66,139.25,52.29,111.25,8.731,28.56,14.965,,70.98,53.38,60.22,97.62,17.735,21.0,136.05,98.0,,193.65,18.765,91.94,100.54,42.55,149.3,149.1,11412.530273
2018-11-15,56.96,205.5,189.36,69.65,63.51,91.6,74.2,135.95,51.06,109.9,8.606,28.46,14.93,,70.8,53.1,59.86,97.96,17.63,20.6,135.7,95.5,,192.05,18.44,92.15,101.36,42.1,147.64,149.0,11353.669922
2018-11-16,56.36,204.7,189.24,69.37,62.59,93.24,73.74,135.45,50.49,114.5,8.602,28.44,15.13,,70.54,53.02,60.02,99.82,17.105,20.2,136.0,97.64,,191.8,19.08,91.7,101.34,42.42,143.92,147.8,11341.0
2018-11-19,55.9,200.8,188.66,69.02,62.3,92.02,74.18,135.95,50.45,111.75,8.564,28.13,15.17,,68.48,51.46,59.22,98.06,17.075,20.4,139.3,96.92,,190.3,19.3,88.95,100.02,42.13,146.72,137.6,11244.540039
2018-11-20,47.2,199.15,184.96,66.16,61.02,92.72,73.69,136.1,49.78,111.8,8.153,27.93,15.185,,66.3,49.86,58.5,98.08,16.905,19.5,138.65,96.9,,189.85,19.17,88.04,98.92,41.39,145.76,129.6,11066.410156
2018-11-21,49.78,204.4,185.86,66.95,62.6,93.58,74.32,140.0,50.84,113.85,8.317,27.8,15.305,,68.18,49.39,59.28,99.4,17.7,20.2,141.1,97.08,,192.0,19.245,89.3,100.76,42.35,152.36,131.75,11244.169922
2018-11-22,47.88,201.6,183.46,65.73,62.23,92.74,73.62,138.8,50.42,114.25,8.232,27.5,15.11,,69.42,49.11,58.56,99.98,17.605,20.2,138.3,96.44,,189.65,19.2,88.52,100.1,42.11,151.92,130.1,11138.490234
2018-11-23,47.62,202.7,184.4,65.7,62.81,93.46,73.49,139.05,50.67,114.55,8.17,27.83,15.22,,69.2,48.99,58.84,101.1,17.715,20.8,138.95,97.92,,190.25,18.975,89.35,100.54,42.53,150.98,131.95,11192.69043
2018-11-26,50.04,199.25,189.52,66.15,64.23,92.94,74.87,142.85,51.94,112.5,8.561,28.49,15.375,,69.56,48.9,60.04,102.8,18.15,21.6,138.8,97.36,,193.85,19.41,90.0,102.46,42.9,154.18,135.8,11354.719727
2018-11-27,49.9,199.15,189.8,65.2,63.75,93.78,73.87,138.0,50.69,113.25,8.658,28.65,15.48,,71.78,49.62,59.82,103.0,18.15,21.2,135.15,97.18,,196.0,19.395,90.19,102.6,42.96,148.0,130.65,11309.110352
2018-11-28,50.7,199.1,189.32,65.19,64.23,94.0,73.74,132.05,50.62,113.25,8.592,28.48,15.38,,72.66,50.86,59.4,101.75,17.9,20.8,134.7,97.5,,193.35,19.25,90.83,102.42,42.83,149.02,132.35,11298.879883
2018-11-29,51.34,197.5,189.16,64.86,63.77,94.0,72.85,132.85,50.67,111.2,8.3,28.56,15.385,,72.42,51.36,59.46,102.35,18.34,21.8,136.45,97.24,,192.1,19.05,91.1,102.3,43.24,150.06,136.3,11298.230469
2018-11-30,50.86,194.8,186.5,64.37,64.58,94.54,72.21,132.25,49.695,112.8,8.063,28.12,15.485,,71.88,50.12,58.7,101.9,18.495,21.6,140.5,97.36,,191.9,19.065,90.92,102.4,42.77,148.9,133.45,11257.240234
2018-12-03,50.88,197.7,189.62,65.34,66.59,93.76,75.66,136.55,51.95,115.25,8.322,28.78,15.445,,73.78,51.02,59.5,103.2,19.2,21.2,141.1,99.82,,193.95,19.285,92.51,104.04,41.43,153.18,140.8,11465.459961
2018-12-04,48.58,198.2,188.38,64.0,65.33,95.14,74.43,130.1,50.45,115.0,8.06,27.99,15.43,,73.32,50.7,57.1,102.45,18.805,21.0,144.0,98.94,,195.35,19.31,91.95,103.0,41.84,148.54,138.55,11335.320313
2018-12-05,48.44,196.45,184.3,63.01,65.61,94.42,74.16,129.75,50.0,113.65,8.055,27.4,15.32,,71.72,50.28,57.36,101.9,18.355,19.9,142.35,97.62,,191.7,19.39,90.31,101.0,41.55,147.6,134.85,11200.240234
2018-12-06,45.71,193.55,176.02,60.95,62.37,92.48,72.07,124.8,46.91,110.55,7.698,26.43,15.03,,68.0,47.38,54.82,98.8,17.815,19.4,135.25,94.76,,186.0,18.84,87.92,97.67,42.08,143.0,129.5,10810.980469
2018-12-07,45.22,,,,,,,,,,,,,,,,,,,,,,,186.9,,,,42.08,,,10788.089844
2018-12-10,43.35,192.8,173.78,58.4,60.8,92.58,70.1,121.8,45.47,110.35,7.277,25.52,14.985,,61.82,39.88,53.46,98.26,17.635,19.0,136.3,95.6,,185.1,18.405,88.46,96.96,42.58,140.98,132.45,10622.070313
2018-12-11,44.56,197.5,173.98,58.88,62.85,93.9,71.38,124.9,46.695,110.55,7.43,25.28,15.075,,62.26,39.66,54.28,99.64,17.915,19.5,141.8,96.58,,187.05,18.63,89.85,97.9,42.01,146.1,136.7,10780.509766
2018-12-12,44.84,199.1,176.4,59.68,64.33,94.44,72.77,126.95,47.42,109.4,7.862,25.24,15.19,,62.42,42.38,55.04,100.65,18.045,19.9,140.5,97.08,,187.6,19.225,91.23,99.51,42.5,150.14,137.0,10929.429688
2018-12-13,43.66,200.0,176.2,60.38,64.4,94.78,74.18,125.6,47.54,108.15,7.86,25.33,15.075,,61.46,41.37,54.18,100.45,17.84,19.4,139.7,96.4,,187.85,19.59,90.78,100.44,41.99,149.7,137.75,10924.700195
2018-12-14,43.29,195.5,176.84,60.1,63.36,93.7,74.27,122.65,47.37,106.85,7.848,25.09,15.105,,60.16,42.01,54.4,99.56,17.635,19.4,139.3,96.52,,188.2,19.515,89.94,100.2,42.01,147.72,137.2,10865.769531
2018-12-17,42.91,186.85,175.28,59.24,64.0,92.48,74.0,122.8,47.42,104.7,7.66,24.84,15.215,,59.5,42.0,53.92,96.72,17.595,19.2,139.95,96.2,,187.2,19.35,88.66,99.58,41.15,146.48,134.6,10772.200195
2018-12-18,43.67,186.2,174.76,59.46,63.41,92.06,73.47,124.05,47.1,102.8,7.644,25.27,15.14,,59.2,41.0,54.0,96.66,17.62,19.5,138.4,94.26,,188.45,19.14,87.75,100.32,41.43,146.28,132.45,10740.889648
